subj,item,prime.condition,boost.condition,response,simulation
6,6,DO,same verb,DO,simulation: 11
42,12,PO,same verb,DO,simulation: 11
34,26,PO,same verb,PO,simulation: 11
17,29,PO,same verb,PO,simulation: 11
39,23,PO,same verb,DO,simulation: 11
49,22,DO,same verb,DO,simulation: 11
27,20,PO,same verb,PO,simulation: 11
3,10,DO,different verb,PO,simulation: 11
13,18,DO,different verb,PO,simulation: 11
23,29,DO,different verb,DO,simulation: 11
43,3,PO,same verb,DO,simulation: 11
45,15,PO,different verb,PO,simulation: 11
34,2,PO,different verb,PO,simulation: 11
22,6,PO,same verb,DO,simulation: 11
28,20,DO,same verb,DO,simulation: 11
9,1,DO,same verb,DO,simulation: 11
43,11,PO,different verb,DO,simulation: 11
17,5,PO,different verb,PO,simulation: 11
5,29,PO,different verb,DO,simulation: 11
7,17,DO,different verb,PO,simulation: 11
43,30,DO,different verb,DO,simulation: 11
17,12,DO,different verb,DO,simulation: 11
19,31,DO,same verb,DO,simulation: 11
18,1,PO,different verb,DO,simulation: 11
47,17,DO,same verb,DO,simulation: 11
8,7,DO,same verb,PO,simulation: 11
53,21,PO,different verb,DO,simulation: 11
5,23,PO,same verb,DO,simulation: 11
41,24,DO,different verb,DO,simulation: 11
27,1,DO,different verb,DO,simulation: 11
32,3,PO,different verb,DO,simulation: 11
27,21,PO,same verb,PO,simulation: 11
42,11,DO,same verb,DO,simulation: 11
54,25,PO,different verb,DO,simulation: 11
34,30,PO,different verb,PO,simulation: 11
54,17,DO,different verb,PO,simulation: 11
45,17,DO,different verb,PO,simulation: 11
33,4,DO,different verb,PO,simulation: 11
54,22,DO,same verb,PO,simulation: 11
51,31,DO,same verb,PO,simulation: 11
29,16,PO,same verb,PO,simulation: 11
28,15,PO,same verb,PO,simulation: 11
4,8,PO,same verb,PO,simulation: 11
45,11,DO,different verb,DO,simulation: 11
38,27,DO,different verb,DO,simulation: 11
46,29,PO,same verb,PO,simulation: 11
22,12,DO,different verb,DO,simulation: 11
39,27,DO,same verb,DO,simulation: 11
38,4,DO,same verb,PO,simulation: 11
1,10,DO,same verb,DO,simulation: 11
38,29,PO,same verb,DO,simulation: 11
54,31,PO,different verb,DO,simulation: 11
29,10,PO,different verb,PO,simulation: 11
15,21,PO,different verb,DO,simulation: 11
1,23,DO,same verb,DO,simulation: 11
5,19,DO,same verb,PO,simulation: 11
2,4,DO,same verb,PO,simulation: 11
12,11,DO,same verb,DO,simulation: 11
42,26,PO,same verb,PO,simulation: 11
22,3,DO,different verb,DO,simulation: 11
6,15,PO,different verb,PO,simulation: 11
31,4,DO,same verb,PO,simulation: 11
20,16,PO,different verb,DO,simulation: 11
2,12,PO,same verb,DO,simulation: 11
18,4,DO,same verb,PO,simulation: 11
22,24,DO,same verb,PO,simulation: 11
31,10,PO,different verb,DO,simulation: 11
48,16,DO,same verb,PO,simulation: 11
5,17,PO,same verb,PO,simulation: 11
38,11,DO,same verb,DO,simulation: 11
53,16,PO,same verb,DO,simulation: 11
3,32,PO,different verb,DO,simulation: 11
4,4,PO,same verb,DO,simulation: 11
15,14,DO,same verb,PO,simulation: 11
23,12,PO,different verb,DO,simulation: 11
5,6,DO,same verb,DO,simulation: 11
5,3,PO,different verb,DO,simulation: 11
9,6,DO,same verb,DO,simulation: 11
29,8,DO,same verb,PO,simulation: 11
17,28,DO,different verb,PO,simulation: 11
41,22,DO,different verb,DO,simulation: 11
44,28,PO,same verb,DO,simulation: 11
23,14,PO,different verb,PO,simulation: 11
12,19,PO,different verb,PO,simulation: 11
15,25,PO,different verb,DO,simulation: 11
25,29,PO,different verb,PO,simulation: 11
12,6,DO,different verb,PO,simulation: 11
37,14,DO,different verb,PO,simulation: 11
24,32,DO,different verb,DO,simulation: 11
14,31,PO,same verb,DO,simulation: 11
53,28,PO,same verb,DO,simulation: 11
31,15,DO,same verb,DO,simulation: 11
6,13,DO,same verb,PO,simulation: 11
14,27,PO,different verb,PO,simulation: 11
21,13,DO,different verb,PO,simulation: 11
11,5,PO,different verb,DO,simulation: 11
33,31,PO,different verb,DO,simulation: 11
6,24,DO,different verb,DO,simulation: 11
18,5,PO,same verb,DO,simulation: 11
38,15,PO,different verb,DO,simulation: 11
31,21,PO,same verb,PO,simulation: 11
10,15,PO,same verb,PO,simulation: 11
18,21,PO,same verb,DO,simulation: 11
1,11,PO,same verb,DO,simulation: 11
36,21,PO,different verb,DO,simulation: 11
3,9,DO,different verb,DO,simulation: 11
24,10,DO,same verb,DO,simulation: 11
41,25,DO,same verb,DO,simulation: 11
46,21,DO,same verb,PO,simulation: 11
25,26,DO,same verb,DO,simulation: 11
45,4,PO,different verb,PO,simulation: 11
9,11,DO,same verb,PO,simulation: 11
32,23,DO,same verb,DO,simulation: 11
54,27,DO,different verb,DO,simulation: 11
34,12,PO,different verb,DO,simulation: 11
31,22,DO,different verb,DO,simulation: 11
47,14,DO,different verb,DO,simulation: 11
15,31,PO,different verb,DO,simulation: 11
49,27,PO,different verb,PO,simulation: 11
11,25,PO,different verb,DO,simulation: 11
36,5,DO,same verb,DO,simulation: 11
27,16,DO,same verb,DO,simulation: 11
22,25,PO,same verb,PO,simulation: 11
7,10,PO,same verb,DO,simulation: 11
33,7,DO,different verb,PO,simulation: 11
43,1,PO,same verb,DO,simulation: 11
16,15,DO,different verb,DO,simulation: 11
9,8,DO,same verb,PO,simulation: 11
45,8,DO,same verb,PO,simulation: 11
43,26,DO,different verb,DO,simulation: 11
30,3,PO,different verb,DO,simulation: 11
13,20,PO,different verb,DO,simulation: 11
4,10,DO,different verb,PO,simulation: 11
6,26,PO,same verb,DO,simulation: 11
53,3,DO,same verb,DO,simulation: 11
38,28,DO,same verb,DO,simulation: 11
2,20,PO,different verb,PO,simulation: 11
3,4,PO,same verb,DO,simulation: 11
8,27,PO,different verb,DO,simulation: 11
46,9,DO,same verb,PO,simulation: 11
2,28,DO,same verb,PO,simulation: 11
45,32,DO,different verb,PO,simulation: 11
28,19,DO,same verb,PO,simulation: 11
26,12,PO,same verb,DO,simulation: 11
31,29,PO,same verb,DO,simulation: 11
40,21,DO,different verb,PO,simulation: 11
15,22,DO,different verb,PO,simulation: 11
16,25,DO,same verb,DO,simulation: 11
2,10,PO,same verb,PO,simulation: 11
31,26,DO,different verb,DO,simulation: 11
17,10,DO,different verb,DO,simulation: 11
47,32,PO,different verb,PO,simulation: 11
20,18,DO,different verb,PO,simulation: 11
50,32,DO,different verb,DO,simulation: 11
39,1,PO,different verb,DO,simulation: 11
4,14,PO,same verb,DO,simulation: 11
46,7,PO,same verb,PO,simulation: 11
10,14,PO,different verb,PO,simulation: 11
37,20,PO,different verb,DO,simulation: 11
28,7,DO,same verb,PO,simulation: 11
16,9,DO,different verb,DO,simulation: 11
46,15,DO,different verb,PO,simulation: 11
48,32,PO,same verb,PO,simulation: 11
20,7,DO,different verb,PO,simulation: 11
19,13,PO,different verb,PO,simulation: 11
18,3,PO,different verb,DO,simulation: 11
52,8,DO,different verb,DO,simulation: 11
23,30,DO,different verb,DO,simulation: 11
2,15,DO,same verb,DO,simulation: 11
21,26,PO,same verb,PO,simulation: 11
19,1,DO,different verb,DO,simulation: 11
31,13,DO,same verb,PO,simulation: 11
12,4,DO,different verb,PO,simulation: 11
50,27,DO,same verb,DO,simulation: 11
29,6,PO,different verb,PO,simulation: 11
38,3,PO,different verb,DO,simulation: 11
36,20,PO,different verb,PO,simulation: 11
12,25,DO,same verb,DO,simulation: 11
5,4,PO,same verb,PO,simulation: 11
46,32,PO,same verb,PO,simulation: 11
6,31,PO,same verb,PO,simulation: 11
22,27,DO,different verb,DO,simulation: 11
44,13,DO,same verb,DO,simulation: 11
8,8,PO,same verb,DO,simulation: 11
6,28,DO,same verb,PO,simulation: 11
26,32,PO,different verb,DO,simulation: 11
42,28,DO,same verb,DO,simulation: 11
45,23,DO,same verb,DO,simulation: 11
40,6,DO,different verb,DO,simulation: 11
52,23,PO,same verb,DO,simulation: 11
54,19,DO,different verb,PO,simulation: 11
53,12,PO,same verb,DO,simulation: 11
29,12,PO,different verb,PO,simulation: 11
6,10,PO,same verb,PO,simulation: 11
10,2,PO,same verb,PO,simulation: 11
19,2,DO,same verb,DO,simulation: 11
40,11,PO,same verb,DO,simulation: 11
46,1,PO,same verb,PO,simulation: 11
13,10,DO,same verb,PO,simulation: 11
17,21,PO,different verb,PO,simulation: 11
33,18,DO,different verb,DO,simulation: 11
2,3,DO,same verb,DO,simulation: 11
15,20,DO,different verb,DO,simulation: 11
49,5,PO,same verb,DO,simulation: 11
28,25,DO,different verb,PO,simulation: 11
40,8,DO,same verb,PO,simulation: 11
30,23,PO,different verb,DO,simulation: 11
31,27,PO,different verb,DO,simulation: 11
54,18,PO,different verb,DO,simulation: 11
32,32,DO,different verb,DO,simulation: 11
36,26,PO,same verb,DO,simulation: 11
31,7,PO,different verb,PO,simulation: 11
4,12,PO,same verb,DO,simulation: 11
10,17,PO,different verb,PO,simulation: 11
47,22,PO,different verb,DO,simulation: 11
4,2,DO,same verb,DO,simulation: 11
24,19,DO,same verb,PO,simulation: 11
30,10,PO,same verb,PO,simulation: 11
39,4,PO,same verb,PO,simulation: 11
21,23,DO,different verb,DO,simulation: 11
13,8,DO,different verb,PO,simulation: 11
7,30,PO,same verb,PO,simulation: 11
15,32,PO,same verb,PO,simulation: 11
19,4,DO,different verb,PO,simulation: 11
51,11,DO,same verb,DO,simulation: 11
34,27,PO,same verb,PO,simulation: 11
24,27,PO,different verb,DO,simulation: 11
47,18,DO,different verb,DO,simulation: 11
1,16,PO,same verb,PO,simulation: 11
13,23,DO,same verb,DO,simulation: 11
48,31,DO,same verb,DO,simulation: 11
45,16,PO,different verb,PO,simulation: 11
35,3,PO,same verb,DO,simulation: 11
49,19,PO,different verb,PO,simulation: 11
39,26,PO,same verb,PO,simulation: 11
40,19,PO,different verb,PO,simulation: 11
32,6,DO,same verb,DO,simulation: 11
1,18,DO,same verb,PO,simulation: 11
14,12,DO,different verb,DO,simulation: 11
45,7,PO,same verb,PO,simulation: 11
40,32,PO,different verb,DO,simulation: 11
4,16,PO,same verb,PO,simulation: 11
28,10,DO,different verb,PO,simulation: 11
33,30,DO,same verb,DO,simulation: 11
21,29,DO,same verb,PO,simulation: 11
23,22,DO,different verb,PO,simulation: 11
53,30,PO,same verb,DO,simulation: 11
47,21,DO,different verb,DO,simulation: 11
48,10,PO,different verb,PO,simulation: 11
1,32,DO,different verb,PO,simulation: 11
34,20,DO,different verb,PO,simulation: 11
2,25,PO,same verb,PO,simulation: 11
41,20,DO,same verb,DO,simulation: 11
2,22,PO,same verb,PO,simulation: 11
37,16,PO,different verb,DO,simulation: 11
12,26,DO,different verb,PO,simulation: 11
40,30,PO,same verb,DO,simulation: 11
4,7,DO,different verb,PO,simulation: 11
16,4,DO,different verb,PO,simulation: 11
11,12,PO,same verb,DO,simulation: 11
46,30,DO,different verb,PO,simulation: 11
1,7,DO,different verb,PO,simulation: 11
42,27,PO,same verb,PO,simulation: 11
49,13,DO,same verb,PO,simulation: 11
14,18,PO,different verb,PO,simulation: 11
15,2,PO,same verb,PO,simulation: 11
45,13,PO,different verb,PO,simulation: 11
5,27,DO,same verb,DO,simulation: 11
16,5,DO,different verb,DO,simulation: 11
54,7,PO,same verb,PO,simulation: 11
12,21,DO,different verb,DO,simulation: 11
1,12,PO,different verb,DO,simulation: 11
10,12,PO,same verb,PO,simulation: 11
22,10,PO,different verb,DO,simulation: 11
50,22,DO,same verb,DO,simulation: 11
21,5,DO,same verb,DO,simulation: 11
48,17,DO,same verb,DO,simulation: 11
49,1,DO,different verb,DO,simulation: 11
31,14,PO,same verb,PO,simulation: 11
42,14,DO,same verb,PO,simulation: 11
24,3,PO,different verb,DO,simulation: 11
14,16,PO,different verb,DO,simulation: 11
44,20,DO,same verb,DO,simulation: 11
29,7,DO,different verb,PO,simulation: 11
49,26,PO,different verb,DO,simulation: 11
48,2,DO,same verb,PO,simulation: 11
5,2,DO,different verb,PO,simulation: 11
50,19,DO,different verb,DO,simulation: 11
14,3,DO,different verb,DO,simulation: 11
17,13,PO,same verb,DO,simulation: 11
11,24,PO,same verb,DO,simulation: 11
12,12,DO,different verb,DO,simulation: 11
37,19,DO,different verb,PO,simulation: 11
41,29,DO,same verb,DO,simulation: 11
31,5,PO,different verb,DO,simulation: 11
25,7,PO,same verb,PO,simulation: 11
50,20,PO,different verb,DO,simulation: 11
39,17,PO,different verb,DO,simulation: 11
13,16,PO,same verb,DO,simulation: 11
33,25,DO,different verb,DO,simulation: 11
27,9,PO,different verb,PO,simulation: 11
16,28,PO,same verb,DO,simulation: 11
17,27,PO,same verb,PO,simulation: 11
54,32,PO,same verb,PO,simulation: 11
45,25,DO,same verb,PO,simulation: 11
17,24,DO,different verb,DO,simulation: 11
51,10,DO,different verb,PO,simulation: 11
8,10,DO,different verb,DO,simulation: 11
33,32,DO,different verb,DO,simulation: 11
19,15,PO,different verb,DO,simulation: 11
29,20,DO,same verb,PO,simulation: 11
49,17,DO,different verb,PO,simulation: 11
45,28,DO,different verb,PO,simulation: 11
46,18,DO,different verb,DO,simulation: 11
43,15,PO,same verb,DO,simulation: 11
39,15,DO,different verb,DO,simulation: 11
3,29,PO,same verb,DO,simulation: 11
18,8,DO,same verb,DO,simulation: 11
51,14,PO,same verb,PO,simulation: 11
29,25,DO,same verb,PO,simulation: 11
21,15,PO,different verb,DO,simulation: 11
53,27,PO,different verb,DO,simulation: 11
45,18,DO,same verb,PO,simulation: 11
19,5,PO,different verb,DO,simulation: 11
14,17,DO,different verb,PO,simulation: 11
11,17,DO,different verb,PO,simulation: 11
41,14,PO,different verb,PO,simulation: 11
24,31,DO,same verb,DO,simulation: 11
48,25,PO,same verb,DO,simulation: 11
21,1,PO,same verb,DO,simulation: 11
29,22,DO,same verb,PO,simulation: 11
49,9,DO,same verb,DO,simulation: 11
11,16,DO,different verb,DO,simulation: 11
34,24,DO,different verb,DO,simulation: 11
52,21,PO,different verb,DO,simulation: 11
52,13,PO,same verb,PO,simulation: 11
3,2,PO,same verb,PO,simulation: 11
3,21,PO,different verb,DO,simulation: 11
52,16,PO,same verb,DO,simulation: 11
35,25,PO,same verb,PO,simulation: 11
10,27,DO,same verb,PO,simulation: 11
32,17,DO,different verb,PO,simulation: 11
43,32,PO,same verb,PO,simulation: 11
26,30,PO,same verb,PO,simulation: 11
26,22,PO,same verb,DO,simulation: 11
22,16,DO,same verb,DO,simulation: 11
30,12,DO,same verb,DO,simulation: 11
40,17,DO,same verb,DO,simulation: 11
47,3,PO,same verb,DO,simulation: 11
42,9,PO,same verb,PO,simulation: 11
6,3,PO,different verb,DO,simulation: 11
24,18,PO,same verb,PO,simulation: 11
29,18,PO,same verb,PO,simulation: 11
44,29,PO,different verb,PO,simulation: 11
10,5,PO,same verb,PO,simulation: 11
40,16,PO,same verb,DO,simulation: 11
40,12,DO,different verb,DO,simulation: 11
47,27,PO,same verb,DO,simulation: 11
20,23,PO,same verb,DO,simulation: 11
40,28,PO,same verb,PO,simulation: 11
8,2,DO,same verb,DO,simulation: 11
45,2,DO,same verb,PO,simulation: 11
23,3,PO,different verb,PO,simulation: 11
45,27,DO,different verb,PO,simulation: 11
11,30,PO,same verb,PO,simulation: 11
31,16,DO,different verb,PO,simulation: 11
22,18,DO,different verb,DO,simulation: 11
41,30,PO,same verb,DO,simulation: 11
27,6,DO,same verb,DO,simulation: 11
6,19,DO,different verb,PO,simulation: 11
38,19,PO,different verb,PO,simulation: 11
47,5,PO,same verb,DO,simulation: 11
34,5,PO,same verb,DO,simulation: 11
29,2,DO,different verb,PO,simulation: 11
26,10,DO,same verb,PO,simulation: 11
32,13,DO,same verb,DO,simulation: 11
41,9,DO,different verb,DO,simulation: 11
51,13,PO,different verb,PO,simulation: 11
2,18,PO,same verb,DO,simulation: 11
37,29,DO,different verb,DO,simulation: 11
27,2,DO,same verb,PO,simulation: 11
44,30,PO,same verb,PO,simulation: 11
2,32,PO,same verb,PO,simulation: 11
18,16,DO,same verb,DO,simulation: 11
19,32,DO,different verb,PO,simulation: 11
11,28,DO,same verb,DO,simulation: 11
38,32,PO,different verb,DO,simulation: 11
15,10,DO,different verb,PO,simulation: 11
36,29,DO,different verb,PO,simulation: 11
31,11,PO,different verb,PO,simulation: 11
26,11,PO,same verb,DO,simulation: 11
32,20,DO,different verb,PO,simulation: 11
42,13,PO,different verb,PO,simulation: 11
15,28,DO,same verb,DO,simulation: 11
25,2,DO,different verb,PO,simulation: 11
26,1,DO,different verb,DO,simulation: 11
32,16,DO,different verb,PO,simulation: 11
50,30,DO,different verb,DO,simulation: 11
35,32,PO,same verb,PO,simulation: 11
33,28,DO,different verb,DO,simulation: 11
18,32,PO,different verb,PO,simulation: 11
4,19,DO,different verb,PO,simulation: 11
17,15,DO,same verb,DO,simulation: 11
45,21,PO,same verb,PO,simulation: 11
12,7,PO,different verb,PO,simulation: 11
48,27,DO,same verb,DO,simulation: 11
54,9,PO,same verb,DO,simulation: 11
38,7,DO,same verb,PO,simulation: 11
17,32,DO,same verb,PO,simulation: 11
6,29,PO,different verb,DO,simulation: 11
7,13,PO,different verb,DO,simulation: 11
14,28,PO,different verb,DO,simulation: 11
23,26,PO,different verb,PO,simulation: 11
28,17,PO,same verb,PO,simulation: 11
21,14,DO,same verb,DO,simulation: 11
31,32,DO,same verb,DO,simulation: 11
21,12,PO,same verb,PO,simulation: 11
18,14,DO,different verb,PO,simulation: 11
41,23,PO,same verb,DO,simulation: 11
22,17,PO,different verb,PO,simulation: 11
35,20,PO,different verb,PO,simulation: 11
40,25,DO,same verb,DO,simulation: 11
50,25,PO,different verb,DO,simulation: 11
10,32,PO,same verb,PO,simulation: 11
14,24,DO,different verb,DO,simulation: 11
7,19,DO,different verb,PO,simulation: 11
30,30,DO,same verb,PO,simulation: 11
44,8,DO,different verb,DO,simulation: 11
33,2,PO,same verb,PO,simulation: 11
22,32,DO,same verb,PO,simulation: 11
11,9,PO,same verb,DO,simulation: 11
49,10,DO,different verb,PO,simulation: 11
30,11,DO,different verb,DO,simulation: 11
51,3,DO,different verb,DO,simulation: 11
12,16,DO,different verb,PO,simulation: 11
38,13,PO,same verb,PO,simulation: 11
6,8,PO,different verb,DO,simulation: 11
28,12,PO,same verb,DO,simulation: 11
20,9,PO,same verb,PO,simulation: 11
44,31,PO,different verb,DO,simulation: 11
25,27,PO,different verb,PO,simulation: 11
45,20,PO,same verb,PO,simulation: 11
4,20,DO,different verb,PO,simulation: 11
25,25,DO,same verb,DO,simulation: 11
5,12,DO,same verb,DO,simulation: 11
49,25,PO,different verb,DO,simulation: 11
54,10,DO,different verb,DO,simulation: 11
35,1,DO,different verb,DO,simulation: 11
32,26,PO,different verb,PO,simulation: 11
3,7,PO,different verb,DO,simulation: 11
35,6,DO,same verb,PO,simulation: 11
14,22,PO,different verb,PO,simulation: 11
21,16,DO,different verb,PO,simulation: 11
52,29,DO,different verb,PO,simulation: 11
18,29,DO,different verb,PO,simulation: 11
41,12,PO,same verb,DO,simulation: 11
10,13,DO,same verb,PO,simulation: 11
44,11,DO,different verb,DO,simulation: 11
20,11,PO,different verb,DO,simulation: 11
5,15,DO,different verb,DO,simulation: 11
36,2,DO,same verb,PO,simulation: 11
29,9,PO,same verb,PO,simulation: 11
37,10,DO,same verb,PO,simulation: 11
1,3,DO,same verb,DO,simulation: 11
39,9,DO,same verb,DO,simulation: 11
9,31,DO,different verb,DO,simulation: 11
34,28,DO,different verb,PO,simulation: 11
48,1,DO,different verb,DO,simulation: 11
49,16,PO,same verb,PO,simulation: 11
54,15,PO,same verb,DO,simulation: 11
18,25,PO,same verb,DO,simulation: 11
31,20,PO,same verb,DO,simulation: 11
38,12,DO,same verb,DO,simulation: 11
52,26,PO,same verb,DO,simulation: 11
25,17,PO,same verb,PO,simulation: 11
3,1,DO,same verb,PO,simulation: 11
19,21,DO,different verb,DO,simulation: 11
33,22,DO,different verb,DO,simulation: 11
53,7,DO,same verb,PO,simulation: 11
24,21,PO,different verb,PO,simulation: 11
9,28,PO,same verb,PO,simulation: 11
25,11,DO,different verb,PO,simulation: 11
29,23,PO,same verb,PO,simulation: 11
48,8,PO,same verb,DO,simulation: 11
24,5,PO,same verb,DO,simulation: 11
28,28,DO,different verb,DO,simulation: 11
30,9,DO,different verb,DO,simulation: 11
11,1,PO,same verb,DO,simulation: 11
33,15,PO,different verb,DO,simulation: 11
47,23,PO,different verb,DO,simulation: 11
49,11,DO,same verb,DO,simulation: 11
